"submission_id","is_training","trial_id","comments","languages","trial_type","pc_prag_analysis","rating_adopt","inferred_goal_strength","is_critical","sentence_after","prolific_session_id","context","experiment_end_time","rating_g","marker","trial_key","age","g_implied_analysis","question_adopt","pc_prag","display_order","scale_step","scale_min","trial_index","item_id","education","scale_max","topic","list_num","g_implied","adoption_likelihood","sentence_before","condition_index","prolific_pid","marker_assignment_source","experiment_duration","is_filler","prolific_study_id","rt","question_goal","recommended_action","responseTime","experiment_start_time","mean_pc_prop_rating","pc_prop_c","marker_strength","marker_strength_c","pc_prag_c","inferred_goal_strength_prop","adoption_likelihood_prop","inferred_goal_strength_beta","adoption_likelihood_beta","condition"
"3613",FALSE,"1","","Deutsch","critical","high",50,51,TRUE,"durch menschliche Aktivitäten verursacht.","69ad139ca47973d996dfed1c","Dein/e Gesprächspartner/in spricht mit dir über den Klimawandel. In eurem gemeinsamen Umfeld gehen die Meinungen dazu allerdings stark auseinander.",1772950715025,51,"ja","critical-1-c2-list2",38,"low","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","high",6,1,0,6,"1","Abitur",100,"klimawandel",2,"low",50,"Der Klimawandel wird",2,"5cb19af6c642510015463de2","comprehension_marker_assignment_balanced.csv",284286,FALSE,"69aca37e417992637b6ed8da",14664,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","auf Flugreisen verzichten",14664,1772950430739,88,-1.19819848591562,2,0,0.5,0.51,0.5,0.509984375,0.5,"Prag. Controversy: high
Goal: low"
"3613",FALSE,"6","","Deutsch","critical","high",100,100,TRUE,"den Meeresökosystemen erheblich.","69ad139ca47973d996dfed1c","Dein/e Gesprächspartner/in spricht mit dir über Umweltschutz. In eurem gemeinsamen Umfeld herrschen dazu sehr unterschiedliche Meinungen.",1772950715025,100,"ja","critical-6-c3-list2",38,"high","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","high",7,1,0,7,"6","Abitur",100,"plastik",2,"high",100,"Einwegplastik schadet",3,"5cb19af6c642510015463de2","comprehension_marker_assignment_balanced.csv",284286,FALSE,"69aca37e417992637b6ed8da",7848,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","konsequent auf Einwegplastik verzichten",7848,1772950430739,79,-0.368676457204806,2,0,0.5,1,1,0.99921875,0.99921875,"Prag. Controversy: high
Goal: high"
"3613",FALSE,"4","","Deutsch","critical","low",85,100,TRUE,"in der heutigen Arbeitswelt unverzichtbar.","69ad139ca47973d996dfed1c","Dein/e Gesprächspartner/in spricht mit dir über Berufsausbildung und Weiterbildung. In eurem gemeinsamen Umfeld teilen die meisten die Ansicht, dass digitale Kompetenzen in der heutigen Arbeitswelt unverzichtbar sind.",1772950715025,100,"bekanntlich","critical-4-c1-list2",38,"high","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","low",11,1,0,11,"4","Abitur",100,"digitalisierung",2,"high",85,"Digitale Kompetenzen sind",1,"5cb19af6c642510015463de2","comprehension_marker_assignment_balanced.csv",284286,FALSE,"69aca37e417992637b6ed8da",12856,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","regelmäßig digitale Weiterbildungsangebote nutzen",12856,1772950430739,85,-0.921691143012016,3,1,-0.5,1,0.85,0.99921875,0.849453125,"Prag. Controversy: low
Goal: high"
"3613",FALSE,"5","","Deutsch","critical","high",86,100,TRUE,"entscheidend für die kognitive Leistungsfähigkeit.","69ad139ca47973d996dfed1c","Dein/e Gesprächspartner/in spricht mit dir über Gesundheit und Wohlbefinden. In eurem gemeinsamen Umfeld gehen die Meinungen dazu stark auseinander.",1772950715025,100,"ja","critical-5-c2-list2",38,"low","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","high",13,1,0,13,"5","Abitur",100,"schlaf",2,"low",86,"Ausreichend Schlaf ist",2,"5cb19af6c642510015463de2","comprehension_marker_assignment_balanced.csv",284286,FALSE,"69aca37e417992637b6ed8da",10152,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","auf feste Schlafzeiten achten",10152,1772950430739,74,0.0921691143012016,2,0,0.5,1,0.86,0.99921875,0.8594375,"Prag. Controversy: high
Goal: low"
"3613",FALSE,"2","","Deutsch","critical","high",93,100,TRUE,"die Gesundheit.","69ad139ca47973d996dfed1c","Dein/e Gesprächspartner/in spricht mit dir über Ernährungsgewohnheiten. In eurem gemeinsamen Umfeld herrschen dazu sehr unterschiedliche Meinungen.",1772950715025,100,"soviel ich weiß","critical-2-c3-list2",38,"high","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","high",16,1,0,16,"2","Abitur",100,"ernaehrung",2,"high",93,"Eine überwiegend pflanzliche Ernährung fördert",3,"5cb19af6c642510015463de2","comprehension_marker_assignment_balanced.csv",284286,FALSE,"69aca37e417992637b6ed8da",6176,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","mehr pflanzliche Lebensmittel in deinen Alltag einbauen",6176,1772950430739,62,1.19819848591562,1,-1,0.5,1,0.93,0.99921875,0.929328125,"Prag. Controversy: high
Goal: high"
"3614",FALSE,"1","","deutsch","critical","low",38,71,TRUE,"durch menschliche Aktivitäten verursacht.","69ad1661eeb2031de8f1417d","Dein/e Gesprächspartner/in spricht mit dir über den Klimawandel. In eurem gemeinsamen Umfeld teilen die meisten die Ansicht, dass der Klimawandel durch menschliche Aktivitäten verursacht wird.",1772951708927,71,"bekanntlich","critical-1-c1-list1",37,"high","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","low",1,1,0,1,"1","Bachelor",100,"klimawandel",1,"high",38,"Der Klimawandel wird",1,"5aad4225811b2000016f6ed1","comprehension_marker_assignment_balanced.csv",562042,FALSE,"69aca37e417992637b6ed8da",18813,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","auf Flugreisen verzichten",18813,1772951146885,88,-1.19819848591562,3,1,-0.5,0.71,0.38,0.709671875,0.3801875,"Prag. Controversy: low
Goal: high"
"3614",FALSE,"3","","deutsch","critical","high",57,78,TRUE,"den Stadtverkehr erheblich.","69ad1661eeb2031de8f1417d","Dein/e Gesprächspartner/in spricht mit dir über Verkehrspolitik in eurer Stadt. In eurem gemeinsamen Umfeld gehen die Meinungen dazu weit auseinander.",1772951708927,78,"ja","critical-3-c3-list1",37,"high","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","high",2,1,0,2,"3","Bachelor",100,"stadtverkehr",1,"high",57,"Ein ausgebautes Nahverkehrsnetz entlastet",3,"5aad4225811b2000016f6ed1","comprehension_marker_assignment_balanced.csv",562042,FALSE,"69aca37e417992637b6ed8da",9271,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","häufiger auf öffentliche Verkehrsmittel umsteigen",9271,1772951146885,71,0.368676457204806,2,0,0.5,0.78,0.57,0.7795625,0.569890625,"Prag. Controversy: high
Goal: high"
"3614",FALSE,"8","","deutsch","critical","low",40,68,TRUE,"die regionale Wirtschaft nachhaltig.","69ad1661eeb2031de8f1417d","Dein/e Gesprächspartner/in spricht mit dir über Einkaufsgewohnheiten. In eurem gemeinsamen Umfeld teilen die meisten die Überzeugung, dass der Einkauf bei lokalen Händlern die regionale Wirtschaft nachhaltig stärkt.",1772951708927,68,"soviel ich weiß","critical-8-c0-list1",37,"low","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","low",5,1,0,5,"8","Bachelor",100,"lokalkauf",1,"low",40,"Der Einkauf bei lokalen Händlern stärkt",0,"5aad4225811b2000016f6ed1","comprehension_marker_assignment_balanced.csv",562042,FALSE,"69aca37e417992637b6ed8da",10588,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","öfter bei lokalen Geschäften einkaufen",10588,1772951146885,58,1.56687494312043,1,-1,-0.5,0.68,0.4,0.67971875,0.40015625,"Prag. Controversy: low
Goal: low"
"3614",FALSE,"4","","deutsch","critical","low",70,70,TRUE,"in der heutigen Arbeitswelt unverzichtbar.","69ad1661eeb2031de8f1417d","Dein/e Gesprächspartner/in spricht mit dir über Berufsausbildung und Weiterbildung. In eurem gemeinsamen Umfeld teilen die meisten die Ansicht, dass digitale Kompetenzen in der heutigen Arbeitswelt unverzichtbar sind.",1772951708927,70,"ja","critical-4-c0-list1",37,"low","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","low",7,1,0,7,"4","Bachelor",100,"digitalisierung",1,"low",70,"Digitale Kompetenzen sind",0,"5aad4225811b2000016f6ed1","comprehension_marker_assignment_balanced.csv",562042,FALSE,"69aca37e417992637b6ed8da",9483,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","regelmäßig digitale Weiterbildungsangebote nutzen",9484,1772951146885,85,-0.921691143012016,2,0,-0.5,0.7,0.7,0.6996875,0.6996875,"Prag. Controversy: low
Goal: low"
"3614",FALSE,"7","","deutsch","critical","high",79,63,TRUE,"das Risiko für Herz-Kreislauf-Erkrankungen deutlich.","69ad1661eeb2031de8f1417d","Dein/e Gesprächspartner/in spricht mit dir über gesunden Lebensstil. In eurem gemeinsamen Umfeld gehen die Meinungen dazu stark auseinander.",1772951708927,63,"bekanntlich","critical-7-c3-list1",37,"high","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","high",8,1,0,8,"7","Bachelor",100,"sport",1,"high",79,"Regelmäßige körperliche Bewegung senkt",3,"5aad4225811b2000016f6ed1","comprehension_marker_assignment_balanced.csv",562042,FALSE,"69aca37e417992637b6ed8da",7007,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","regelmäßig Sport in deinen Alltag integrieren",7007,1772951146885,83,-0.737352914409613,3,1,0.5,0.63,0.79,0.629796875,0.789546875,"Prag. Controversy: high
Goal: high"
"3614",FALSE,"6","","deutsch","critical","high",92,68,TRUE,"den Meeresökosystemen erheblich.","69ad1661eeb2031de8f1417d","Dein/e Gesprächspartner/in spricht mit dir über Umweltschutz. In eurem gemeinsamen Umfeld herrschen dazu sehr unterschiedliche Meinungen.",1772951708927,68,"ja","critical-6-c2-list1",37,"low","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","high",11,1,0,11,"6","Bachelor",100,"plastik",1,"low",92,"Einwegplastik schadet",2,"5aad4225811b2000016f6ed1","comprehension_marker_assignment_balanced.csv",562042,FALSE,"69aca37e417992637b6ed8da",5202,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","konsequent auf Einwegplastik verzichten",5202,1772951146885,79,-0.368676457204806,2,0,0.5,0.68,0.92,0.67971875,0.91934375,"Prag. Controversy: high
Goal: low"
"3614",FALSE,"5","","deutsch","critical","low",38,70,TRUE,"entscheidend für die kognitive Leistungsfähigkeit.","69ad1661eeb2031de8f1417d","Dein/e Gesprächspartner/in spricht mit dir über Gesundheit und Wohlbefinden. In eurem gemeinsamen Umfeld teilen die meisten die Ansicht, dass ausreichend Schlaf entscheidend für die kognitive Leistungsfähigkeit ist.",1772951708927,70,"bekanntlich","critical-5-c1-list1",37,"high","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","low",14,1,0,14,"5","Bachelor",100,"schlaf",1,"high",38,"Ausreichend Schlaf ist",1,"5aad4225811b2000016f6ed1","comprehension_marker_assignment_balanced.csv",562042,FALSE,"69aca37e417992637b6ed8da",8219,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","auf feste Schlafzeiten achten",8219,1772951146885,74,0.0921691143012016,3,1,-0.5,0.7,0.38,0.6996875,0.3801875,"Prag. Controversy: low
Goal: high"
"3614",FALSE,"2","","deutsch","critical","high",71,61,TRUE,"die Gesundheit.","69ad1661eeb2031de8f1417d","Dein/e Gesprächspartner/in spricht mit dir über Ernährungsgewohnheiten. In eurem gemeinsamen Umfeld herrschen dazu sehr unterschiedliche Meinungen.",1772951708927,61,"soviel ich weiß","critical-2-c2-list1",37,"low","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","high",15,1,0,15,"2","Bachelor",100,"ernaehrung",1,"low",71,"Eine überwiegend pflanzliche Ernährung fördert",2,"5aad4225811b2000016f6ed1","comprehension_marker_assignment_balanced.csv",562042,FALSE,"69aca37e417992637b6ed8da",5814,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","mehr pflanzliche Lebensmittel in deinen Alltag einbauen",5814,1772951146885,62,1.19819848591562,1,-1,0.5,0.61,0.71,0.609828125,0.709671875,"Prag. Controversy: high
Goal: low"
"3615",FALSE,"4","","Deutsch","critical","high",6,31,TRUE,"in der heutigen Arbeitswelt unverzichtbar.","69ad1c9822757a38f83237e8","Dein/e Gesprächspartner/in spricht mit dir über Berufsausbildung und Weiterbildung. In eurem gemeinsamen Umfeld gehen die Meinungen dazu stark auseinander.",1772953208784,31,"bekanntlich","critical-4-c3-list0",37,"high","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","high",2,1,0,2,"4","kein Abitur",100,"digitalisierung",0,"high",6,"Digitale Kompetenzen sind",3,"6914e3b13ffce0a5afff20d3","comprehension_marker_assignment_balanced.csv",474616,FALSE,"69aca37e417992637b6ed8da",17908,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","regelmäßig digitale Weiterbildungsangebote nutzen",17908,1772952734168,85,-0.921691143012016,3,1,0.5,0.31,0.06,0.310296875,0.0606875,"Prag. Controversy: high
Goal: high"
"3615",FALSE,"8","","Deutsch","critical","high",36,68,TRUE,"die regionale Wirtschaft nachhaltig.","69ad1c9822757a38f83237e8","Dein/e Gesprächspartner/in spricht mit dir über Einkaufsgewohnheiten. In eurem gemeinsamen Umfeld gehen die Meinungen dazu weit auseinander.",1772953208784,68,"soviel ich weiß","critical-8-c3-list0",37,"high","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","high",3,1,0,3,"8","kein Abitur",100,"lokalkauf",0,"high",36,"Der Einkauf bei lokalen Händlern stärkt",3,"6914e3b13ffce0a5afff20d3","comprehension_marker_assignment_balanced.csv",474616,FALSE,"69aca37e417992637b6ed8da",16784,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","öfter bei lokalen Geschäften einkaufen",16784,1772952734168,58,1.56687494312043,1,-1,0.5,0.68,0.36,0.67971875,0.36021875,"Prag. Controversy: high
Goal: high"
"3615",FALSE,"7","","Deutsch","critical","high",43,70,TRUE,"das Risiko für Herz-Kreislauf-Erkrankungen deutlich.","69ad1c9822757a38f83237e8","Dein/e Gesprächspartner/in spricht mit dir über gesunden Lebensstil. In eurem gemeinsamen Umfeld gehen die Meinungen dazu stark auseinander.",1772953208784,70,"ja","critical-7-c2-list0",37,"low","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","high",5,1,0,5,"7","kein Abitur",100,"sport",0,"low",43,"Regelmäßige körperliche Bewegung senkt",2,"6914e3b13ffce0a5afff20d3","comprehension_marker_assignment_balanced.csv",474616,FALSE,"69aca37e417992637b6ed8da",14995,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","regelmäßig Sport in deinen Alltag integrieren",14995,1772952734168,83,-0.737352914409613,2,0,0.5,0.7,0.43,0.6996875,0.430109375,"Prag. Controversy: high
Goal: low"
"3615",FALSE,"5","","Deutsch","critical","low",81,89,TRUE,"entscheidend für die kognitive Leistungsfähigkeit.","69ad1c9822757a38f83237e8","Dein/e Gesprächspartner/in spricht mit dir über Gesundheit und Wohlbefinden. In eurem gemeinsamen Umfeld teilen die meisten die Ansicht, dass ausreichend Schlaf entscheidend für die kognitive Leistungsfähigkeit ist.",1772953208784,89,"soviel ich weiß","critical-5-c0-list0",37,"low","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","low",6,1,0,6,"5","kein Abitur",100,"schlaf",0,"low",81,"Ausreichend Schlaf ist",0,"6914e3b13ffce0a5afff20d3","comprehension_marker_assignment_balanced.csv",474616,FALSE,"69aca37e417992637b6ed8da",12580,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","auf feste Schlafzeiten achten",12580,1772952734168,74,0.0921691143012016,1,-1,-0.5,0.89,0.81,0.889390625,0.809515625,"Prag. Controversy: low
Goal: low"
"3615",FALSE,"3","","Deutsch","critical","high",38,78,TRUE,"den Stadtverkehr erheblich.","69ad1c9822757a38f83237e8","Dein/e Gesprächspartner/in spricht mit dir über Verkehrspolitik in eurer Stadt. In eurem gemeinsamen Umfeld gehen die Meinungen dazu weit auseinander.",1772953208784,78,"soviel ich weiß","critical-3-c2-list0",37,"low","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","high",7,1,0,7,"3","kein Abitur",100,"stadtverkehr",0,"low",38,"Ein ausgebautes Nahverkehrsnetz entlastet",2,"6914e3b13ffce0a5afff20d3","comprehension_marker_assignment_balanced.csv",474616,FALSE,"69aca37e417992637b6ed8da",12575,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","häufiger auf öffentliche Verkehrsmittel umsteigen",12575,1772952734168,71,0.368676457204806,1,-1,0.5,0.78,0.38,0.7795625,0.3801875,"Prag. Controversy: high
Goal: low"
"3615",FALSE,"2","","Deutsch","critical","low",22,62,TRUE,"die Gesundheit.","69ad1c9822757a38f83237e8","Dein/e Gesprächspartner/in spricht mit dir über Ernährungsgewohnheiten. In eurem gemeinsamen Umfeld teilen die meisten die Überzeugung, dass eine überwiegend pflanzliche Ernährung die Gesundheit fördert.",1772953208784,62,"bekanntlich","critical-2-c1-list0",37,"high","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","low",14,1,0,14,"2","kein Abitur",100,"ernaehrung",0,"high",22,"Eine überwiegend pflanzliche Ernährung fördert",1,"6914e3b13ffce0a5afff20d3","comprehension_marker_assignment_balanced.csv",474616,FALSE,"69aca37e417992637b6ed8da",14630,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","mehr pflanzliche Lebensmittel in deinen Alltag einbauen",14630,1772952734168,62,1.19819848591562,3,1,-0.5,0.62,0.22,0.6198125,0.2204375,"Prag. Controversy: low
Goal: high"
"3615",FALSE,"6","","Deutsch","critical","low",60,70,TRUE,"den Meeresökosystemen erheblich.","69ad1c9822757a38f83237e8","Dein/e Gesprächspartner/in spricht mit dir über Umweltschutz. In eurem gemeinsamen Umfeld teilen die meisten die Überzeugung, dass Einwegplastik den Meeresökosystemen erheblich schadet.",1772953208784,70,"bekanntlich","critical-6-c1-list0",37,"high","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","low",15,1,0,15,"6","kein Abitur",100,"plastik",0,"high",60,"Einwegplastik schadet",1,"6914e3b13ffce0a5afff20d3","comprehension_marker_assignment_balanced.csv",474616,FALSE,"69aca37e417992637b6ed8da",15021,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","konsequent auf Einwegplastik verzichten",15021,1772952734168,79,-0.368676457204806,3,1,-0.5,0.7,0.6,0.6996875,0.59984375,"Prag. Controversy: low
Goal: high"
